column_id,table_name,column_name,semantic_type
4900038,akita--none--uno-tay,calendar_date,DateTime
4900053,akita--noritakana--nibetsu,calendar_date,DateTime
4900068,akita--oga-kana--oga,calendar_date,DateTime
4900083,akita--oga-makayama-kana--ogachinesan,calendar_date,DateTime
4900098,akita--oga-motoyama-kana--ogahonzan----1984-11-01,calendar_date,DateTime
4900113,akita--ogata-kana--ogata,calendar_date,DateTime
4900128,akita--okae-kana--oomagari,calendar_date,DateTime
4900143,akita--sasako-kana--ginego,calendar_date,DateTime
4900158,akita--shingakami-kana--wakigami,calendar_date,DateTime
4900173,akita--sugizawa-mountain-kana--sugisawayama----1983-09-20,calendar_date,DateTime
4900188,akita--taiheiyama-kana--tai-haisan----1984-10-31,calendar_date,DateTime
4900203,akita--takanosu-kana--takanos,calendar_date,DateTime
4900218,akita--tashiro-mountain-cana--tasilodake----2005-04-20,calendar_date,DateTime
4900233,akita--tazawako-kana--tazawaco,calendar_date,DateTime
4900248,akita--tazawako-takahara-kana--tazawa-cocogen,calendar_date,DateTime
4900263,akita--tohru-kana--higashi-yuri,calendar_date,DateTime
4900278,akita--yokote-kana--none,calendar_date,DateTime
4900293,akita--yuwa-kana--yuwa,calendar_date,DateTime
4900308,akita--yuzawa-kana--yuzawa,calendar_date,DateTime
4900323,aomori--aomori-kana--aomori,calendar_date,DateTime
4900338,aomori--asahina-mountain-kana--asahinada-dake----2009-11-02,calendar_date,DateTime
4900353,aomori--fukaura-kana--fukaura,calendar_date,DateTime
4900368,aomori--goshogawara-kana--goshogawara,calendar_date,DateTime
4900383,aomori--hachinohe-kana--hachinoho,calendar_date,DateTime
4900398,aomori--hakkoda-mountain-kana--hakko-dasan----2009-11-02,calendar_date,DateTime
4900413,aomori--hikawa-kana--nurkawa,calendar_date,DateTime
4900428,aomori--hirosaki-kana--hirosaki,calendar_date,DateTime
4900443,aomori--holiday-kana--yasumiya,calendar_date,DateTime
4900458,aomori--kanita-kana--kanita,calendar_date,DateTime
4900473,aomori--kuroishi-kana--kuroishi,calendar_date,DateTime
4900488,aomori--masaruyama-kana--kenasiyama----1983-09-12,calendar_date,DateTime
4900503,aomori--misawa-kana--misawa,calendar_date,DateTime
4900518,aomori--mito-kana--san-noghe,calendar_date,DateTime
4900533,aomori--mt-katakana--none,calendar_date,DateTime
4900548,aomori--mt-sorakuyama--soradayama----1994-10-26,calendar_date,DateTime
4900563,aomori--mutsukana--mutsu,calendar_date,DateTime
4900578,aomori--nagoya-ping-kana--chow-kei-daira----1977-09-01,calendar_date,DateTime
4900593,aomori--nobeyama-kana--north-hegi,calendar_date,DateTime
4900608,aomori--oma-kana--ooma,calendar_date,DateTime
4900623,aomori--owani-kana--owani,calendar_date,DateTime
4900638,aomori--rokkasho-kana--roccasso,calendar_date,DateTime
4900653,aomori--shichido-kana--none,calendar_date,DateTime
4900668,aomori--shiomon-mori-kana--shi-hei-mori----1996-10-14,calendar_date,DateTime
4900683,aomori--shoji-shanji-kana--shousuyama----2005-10-21,calendar_date,DateTime
4900698,aomori--togani-katakana--heli,calendar_date,DateTime
4900713,aomori--wakinozawa-kana--wakinoosawa,calendar_date,DateTime
4900728,aomori--yamato-mountain-kana--yamatoyama,calendar_date,DateTime
4900743,aomori--yunogawa-kana--yunokawa,calendar_date,DateTime
4900758,chiba--abiko-kana--abiko,calendar_date,DateTime
4900773,chiba--funabashi-kana--funabashi,calendar_date,DateTime
4900788,chiba--kamogawa-kana--camogawa,calendar_date,DateTime
4900803,chiba--katsuura-kana--katsuura,calendar_date,DateTime
4900818,chiba--kisarazu-kana--xalaatz,calendar_date,DateTime
4900833,chiba--otaki-kana--otaky,calendar_date,DateTime
4900848,chiba--sakabata-kana--sakahata,calendar_date,DateTime
4900863,chiba--sawan-kana--kyanan,calendar_date,DateTime
4900878,chiba--yokoshiba-light-kana--yoshoshiba-bahikari,calendar_date,DateTime
4900893,ehime--gyoza-kana--mishou,calendar_date,DateTime
4900908,ehime--imabari-kana--imabari,calendar_date,DateTime
4900923,ehime--kamibayashi-kana--kamihayashi,calendar_date,DateTime
4900938,ehime--konaga-kana--tikanaga,calendar_date,DateTime
4900953,ehime--kuma-kana--bear,calendar_date,DateTime
4900968,ehime--matsuyama-kana--matsuyama,calendar_date,DateTime
4900983,ehime--misaki-kana--misaki----1997-07-30,calendar_date,DateTime
4900998,ehime--nagahama-kana--nagahama,calendar_date,DateTime
4901013,ehime--nakayama-kana--nakayama,calendar_date,DateTime
4901028,ehime--niihama-kana--niihama,calendar_date,DateTime
4901043,ehime--osu-kana--oos,calendar_date,DateTime
4901058,ehime--otasima-kana--oomishima,calendar_date,DateTime
4901073,ehime--seto-kana--none,calendar_date,DateTime
4901088,ehime--shishigoshigo-kana--shishigo-itoge,calendar_date,DateTime
4901103,ehime--yawatahama-kana--yawata-hama,calendar_date,DateTime
4901118,fukui--chunchee-kana--haru,calendar_date,DateTime
4901133,fukui--imajo-kana--imago,calendar_date,DateTime
4901148,fukui--itagaki-kana--itagaki----2009-11-02,calendar_date,DateTime
4901163,fukui--kasuga-kana--kasugano----2005-10-26,calendar_date,DateTime
4901178,fukui--katsuyama-kana--katsuyama,calendar_date,DateTime
4901193,fukui--kawakami-kana--kawakami----1995-11-10,calendar_date,DateTime
4901208,fukui--koshika-kana--koshino,calendar_date,DateTime
4901223,fukui--kuzuryuu-kana--kuzulyn,calendar_date,DateTime
4699339,act_ge_property,name_,Category
4699340,act_ge_property,value_,FullText
4699402,act_re_procdef,category_,URL
4699406,act_re_procdef,deployment_id_,Identifier
4699408,act_re_procdef,dgrm_resource_name_,URL
4699400,act_re_procdef,id_,Identifier
4699404,act_re_procdef,key_,Category
4699403,act_re_procdef,name_,Name
4699407,act_re_procdef,resource_name_,Identifier
4699628,cms_article_data,allow_comment,Boolean
4699625,cms_article_data,content,FullText
4699626,cms_article_data,copyfrom,Category
4699624,cms_article_data,id,Identifier
4699627,cms_article_data,relation,Semistructured
4699116,gen_scheme,category,Category
4699124,gen_scheme,create_by,Identifier
4699129,gen_scheme,del_flag,Boolean
4699122,gen_scheme,function_author,Name
4699120,gen_scheme,function_name,FullText
4699121,gen_scheme,function_name_simple,FullText
4699123,gen_scheme,gen_table_id,Identifier
4699114,gen_scheme,id,Identifier
4699118,gen_scheme,module_name,Test
4699115,gen_scheme,name,Name
4699117,gen_scheme,package_name,Identifier
4699126,gen_scheme,update_by,Identifier
4699133,gen_table,class_name,Category
4699132,gen_table,comments,FullText
4699136,gen_table,create_by,Identifier
4699141,gen_table,del_flag,Boolean
4699130,gen_table,id,Identifier
4699131,gen_table,name,Name
4699134,gen_table,parent_table,Location
4699135,gen_table,parent_table_fk,Identifier
4699138,gen_table,update_by,Numeric
4903373,gen_table_column,comments,FullText
4699145,gen_table_column,comments,FullText
4783234,gen_table_column,comments,FullText
4783249,gen_table_column,create_by,Identifier
4699160,gen_table_column,create_by,Identifier
4903388,gen_table_column,create_by,Identifier
4903389,gen_table_column,create_date,DateTime
4783250,gen_table_column,create_date,DateTime
4783254,gen_table_column,del_flag,Boolean
4699165,gen_table_column,del_flag,Boolean
4903393,gen_table_column,del_flag,Boolean
4903385,gen_table_column,dict_type,Category
4699157,gen_table_column,dict_type,Category
4783246,gen_table_column,dict_type,Category
4699143,gen_table_column,gen_table_id,Identifier
4783232,gen_table_column,gen_table_id,Identifier
4903371,gen_table_column,gen_table_id,Identifier
4783231,gen_table_column,id,Identifier
4903370,gen_table_column,id,Identifier
4699142,gen_table_column,id,Identifier
4783241,gen_table_column,is_edit,Boolean
4903380,gen_table_column,is_edit,Boolean
4699152,gen_table_column,is_edit,Boolean
4783240,gen_table_column,is_insert,Boolean
4903379,gen_table_column,is_insert,Boolean
4699151,gen_table_column,is_insert,Boolean
4699153,gen_table_column,is_list,Boolean
4783242,gen_table_column,is_list,Boolean
4903381,gen_table_column,is_list,Boolean
4699150,gen_table_column,is_null,Boolean
4903378,gen_table_column,is_null,Boolean
4783239,gen_table_column,is_null,Boolean
4699149,gen_table_column,is_pk,Boolean
4903377,gen_table_column,is_pk,Boolean
4783238,gen_table_column,is_pk,Boolean
4783243,gen_table_column,is_query,Boolean
4903382,gen_table_column,is_query,Boolean
4699154,gen_table_column,is_query,Boolean
4699148,gen_table_column,java_field,Semistructured
4783237,gen_table_column,java_field,Semistructured
4903376,gen_table_column,java_field,Semistructured
4903375,gen_table_column,java_type,Semistructured
4783236,gen_table_column,java_type,Semistructured
4699147,gen_table_column,java_type,Semistructured
4783235,gen_table_column,jdbc_type,Test
4699146,gen_table_column,jdbc_type,Test
4903374,gen_table_column,jdbc_type,Test
4783233,gen_table_column,name,Name
4903372,gen_table_column,name,Name
4699144,gen_table_column,name,Name
4699155,gen_table_column,query_type,Category
4903383,gen_table_column,query_type,Category
4783244,gen_table_column,query_type,Category
4699156,gen_table_column,show_type,Category
4783245,gen_table_column,show_type,Category
4903384,gen_table_column,show_type,Category
4699162,gen_table_column,update_by,Identifier
4783251,gen_table_column,update_by,Identifier
4903390,gen_table_column,update_by,Identifier
4783252,gen_table_column,update_date,DateTime
4903391,gen_table_column,update_date,DateTime
4699270,sys_menu,create_by,Numeric
4903364,sys_menu,create_by,Numeric
4796547,sys_menu,create_by,Numeric
4903365,sys_menu,create_date,DateTime
4796548,sys_menu,create_date,DateTime
4699275,sys_menu,del_flag,Boolean
4903369,sys_menu,del_flag,Boolean
4796552,sys_menu,del_flag,Boolean
4699265,sys_menu,href,URL
4796542,sys_menu,href,URL
4903359,sys_menu,href,URL
4796537,sys_menu,id,Identifier
4699260,sys_menu,id,Identifier
4903354,sys_menu,id,Identifier
4796545,sys_menu,is_show,Boolean
4699268,sys_menu,is_show,Boolean
4903362,sys_menu,is_show,Boolean
4903357,sys_menu,name,Name
4699263,sys_menu,name,Name
4796540,sys_menu,name,Name
4903355,sys_menu,parent_id,Identifier
4699261,sys_menu,parent_id,Identifier
4796538,sys_menu,parent_id,Identifier
4699262,sys_menu,parent_ids,Semistructured
4903356,sys_menu,parent_ids,Semistructured
4796539,sys_menu,parent_ids,Semistructured
4903363,sys_menu,permission,Test
4796546,sys_menu,permission,Test
4699269,sys_menu,permission,Test
4796549,sys_menu,update_by,Identifier
4699272,sys_menu,update_by,Identifier
4903366,sys_menu,update_by,Identifier
4903367,sys_menu,update_date,DateTime
4796550,sys_menu,update_date,DateTime
4699308,sys_role,create_by,Identifier
4699305,sys_role,data_scope,Category
4699313,sys_role,del_flag,Boolean
4699303,sys_role,enname,Category
4699300,sys_role,id,Identifier
4699302,sys_role,name,Name
4699301,sys_role,office_id,Identifier
4699304,sys_role,role_type,Category
4699310,sys_role,update_by,Identifier
4699307,sys_role,useable,Boolean
4699315,sys_role_menu,menu_id,Identifier
4699314,sys_role_menu,role_id,Identifier
4699317,sys_role_office,office_id,Identifier
4699316,sys_role_office,role_id,Identifier
4699319,sys_user,company_id,Identifier
4699333,sys_user,create_by,Identifier
4699338,sys_user,del_flag,Boolean
4699325,sys_user,email,Contact
4699318,sys_user,id,Identifier
4699332,sys_user,login_flag,Boolean
4699330,sys_user,login_ip,Location
4699321,sys_user,login_name,Name
4699327,sys_user,mobile,Contact
4699324,sys_user,name,Name
4699323,sys_user,no,Identifier
4699320,sys_user,office_id,Identifier
4699322,sys_user,password,Identifier
4699326,sys_user,phone,Contact
4699337,sys_user,remarks,FullText
4699335,sys_user,update_by,Identifier
4699067,sys_user_role,role_id,Identifier
4699066,sys_user_role,user_id,Identifier
4699012,b_active_channel,channelname,Name
4698776,b_app_update,appupdate,Test
4698635,b_area_rule,description,FullText
4698634,b_area_rule,rulename,Name
4698785,b_merchant,name,Name
4698798,b_prize,enable,Boolean
4698789,b_prize,name,Name
4698794,b_prize,url,URL
4698803,b_prize_stock,code,Identifier
4698804,b_prize_stock,name,Name
4698807,b_prize_stock,status,Boolean
4903426,b_promotion,begintime,DateTime
4796609,b_promotion,begintime,DateTime
4796615,b_promotion,classname,Semistructured
4903432,b_promotion,classname,Semistructured
4903425,b_promotion,createtime,DateTime
4796608,b_promotion,createtime,DateTime
4903427,b_promotion,endtime,DateTime
4796610,b_promotion,endtime,DateTime
4903431,b_promotion,info,Semistructured
4796614,b_promotion,info,Semistructured
4796622,b_promotion,isinstance,Boolean
4903439,b_promotion,isinstance,Boolean
4903433,b_promotion,isota,Boolean
4796616,b_promotion,isota,Boolean
4903429,b_promotion,isticket,Boolean
4796612,b_promotion,isticket,Boolean
4903424,b_promotion,name,Name
4796607,b_promotion,name,Name
4698949,b_promotion_rule,id,Identifier
4698950,b_promotion_rule,promotionid,Identifier
4698951,b_promotion_rule,rulecode,Identifier
4698952,b_promotion_rule,ruleformula,Numeric
4698953,b_promotion_rule_code,id,Identifier
4698955,b_promotion_rule_code,rulecode,Identifier
4698957,b_promotion_rule_code,ruledetail,FullText
4698954,b_promotion_rule_code,ruletype,Category
4903403,s_areainfo,areaname,Location
4796586,s_areainfo,areaname,Location
4903407,s_areainfo,citycode,Identifier
4796590,s_areainfo,citycode,Identifier
4796587,s_areainfo,pinyin,FullText
4903404,s_areainfo,pinyin,FullText
4903422,s_landmark,citycode,Identifier
4796605,s_landmark,citycode,Identifier
4903417,s_landmark,landmarkname,Name
4796600,s_landmark,landmarkname,Name
4903418,s_landmark,pinyin,FullText
4796601,s_landmark,pinyin,FullText
4903394,s_positiontype,id,Identifier
4796577,s_positiontype,id,Identifier
4796578,s_positiontype,typename,Category
4903395,s_positiontype,typename,Category
4903398,s_subway,citycode,Identifier
4783259,s_subway,citycode,Identifier
4903397,s_subway,linename,Category
4783258,s_subway,linename,Category
4783276,s_subway_stations,citycode,Identifier
4903415,s_subway_stations,citycode,Identifier
4783275,s_subway_stations,pinyin,FullText
4903414,s_subway_stations,pinyin,FullText
4783272,s_subway_stations,stationname,Name
4903411,s_subway_stations,stationname,Name
4783260,sy_config,skey,Identifier
4903399,sy_config,skey,Identifier
4903401,sy_config,stype,Identifier
4783262,sy_config,stype,Identifier
4783261,sy_config,svalue,FullText
4903400,sy_config,svalue,FullText
4698967,t_hotel_score_mark,isdelete,Boolean
4698966,t_hotel_score_mark,mark,Category
4698986,t_order_promo_pay_rule,create_by,Identifier
4698987,t_order_promo_pay_rule,update_by,Identifier
4698614,u_message_provider,providerclass,Semistructured
4698612,u_message_provider,providername,Category
4698549,todoitem,title,FullText
4698545,user,email,Email
4698544,user,name,Name
4698546,user,password,Test
4698411,inventory,product_id,Identifier
4698409,orders,order_id,Identifier
4698406,partner_mapping,partner_id,Identifier
4698407,partner_mapping,partner_product_id,Identifier
4698408,partner_mapping,store_product_id,Identifier
4698402,product,id,Identifier
4698403,product,name,Name
4698437,qrtz_locks,lock_name,Category
4783319,m_user,email,Contact
4698144,m_user,email,Contact
4903458,m_user,email,Contact
4903457,m_user,nickname,Name
4783318,m_user,nickname,Name
4698142,m_user,nickname,Name
4783320,m_user,password,Identifier
4698145,m_user,password,Identifier
4903459,m_user,password,Identifier
4698151,m_user,profile_image_url,URL
4903460,m_user,profile_image_url,URL
4783321,m_user,profile_image_url,URL
4698141,m_user,userid,Email
4783317,m_user,userid,Email
4903456,m_user,userid,Email
4698000,aircraft,aname,Name
4697990,borrow,bname,Name
4697989,borrow,cname,Name
4697981,branch,bname,Name
4697982,branch,city,Location
4698040,client,c_address,Location
4698041,client,c_city,Location
4698039,client,c_name,Name
4698038,client,c_no,Identifier
4698043,client,c_state,Location
4698087,customer,city,Location
4698086,customer,cname,Name
4698075,department,dname,Category
4697985,deposit,bname,Name
4697984,deposit,cname,Name
4698023,dept,dept_name,Category
4698062,deptt,dept_name,Category
4698071,emp,ename,Name
4698068,employee,designation,Category
4698064,employee,ename,Name
4698003,employees,ename,Name
4698021,guest,address,Location
4698020,guest,name,Name
4698009,hotel,address,Location
4698008,hotel,name,Name
4698047,orders,c_no,Identifier
4698049,orders,o_bill_status,Boolean
4698045,orders,o_no,Identifier
4698048,orders,s_no,Identifier
4698112,p_order,bill_status,Boolean
4698110,p_order,c_no,Identifier
4698111,p_order,s_no,Identifier
4698107,product,p_mfd,Name
4698105,product,p_name,Name
4698098,project,pname,Name
4698012,room,type,Category
4698037,sales,customername,Name
4698052,salesman,s_address,Location
4698053,salesman,s_city,Location
4698051,salesman,s_name,Name
4698060,salesman,s_no,Identifier
4698055,salesman,s_state,Location
4698083,salespeople,city,Location
4698082,salespeople,sname,Name
4698030,student,f_contact_no,Contact
4698026,student,f_name,Name
4698031,student,gender,Category
4698027,student,m_name,Name
4698025,student,s_name,Name
4696228,productimages,img_path,URL
4696256,tags,tag_name,Category
4695825,role,name,Name
4694848,acl_object_identity,object_id_identity,Identifier
4903462,authorities,authority,Name
4796653,authorities,authority,Name
4903461,authorities,username,Name
4796652,authorities,username,Name
4694867,contacts,contact_name,Name
4694868,contacts,email,Email
4694858,group_authorities,authority,Category
4694860,group_members,username,Name
4694856,groups,group_name,Category
4903463,message,created,DateTime
4796654,message,created,DateTime
4796655,message,summary,FullText
4903464,message,summary,FullText
4903465,message,text,FullText
4796656,message,text,FullText
4783336,user,email,Contact
4903467,user,email,Contact
4903469,user,firstname,Name
4783338,user,firstname,Name
4903470,user,lastname,Name
4783339,user,lastname,Name
4783337,user,password,Name
4903468,user,password,Name
4694853,users,credentials,Identifier
4694852,users,principal,Name
4694825,accounts,name,Name
4694828,projects,name,Name
4694832,stories,name,Name
4694822,users,name,Name
4694804,sec_role,rolename,Identifier
4694800,sec_user,email,Contact
4694801,sec_user,encryptedpassword,Identifier
4694531,`announcements`,course_id,Identifier
4694530,`announcements`,id,Identifier
4694533,`announcements`,message,FullText
4694532,`announcements`,title,FullText
4694521,`classes`,course_id,Identifier
4694524,`classes`,description,FullText
4694520,`classes`,id,Identifier
4694523,`classes`,title,Name
4694508,`courses`,`code`,Identifier
4694511,`courses`,`description`,FullText
4694507,`courses`,`id`,Identifier
4694516,`courses`,`keywords`,Category
4694510,`courses`,`name`,Name
4694515,`courses`,`teacher_id`,Identifier
4694518,`registrations`,course_id,Identifier
4694519,`registrations`,user_id,Identifier
4694527,`submissions`,class_id,Identifier
4694528,`submissions`,file_name,Identifier
4694526,`submissions`,user_id,Identifier
4694534,`unread_announcements`,announcement_id,Identifier
4694535,`unread_announcements`,user_id,Identifier
4694503,users,code,Identifier
4694502,users,id,Identifier
4694504,users,name,Name
4694500,network,current_state,Category
4694499,network,foreign_address,Location
4694498,network,local_address,Location
4694497,network,protocol,Category
4694492,task,image_name,FullText
4694494,task,session_name,FullText
4693973,jeecg_order_customer,create_by,Name
4693966,jeecg_order_customer,id,Identifier
4693969,jeecg_order_customer,idcard,Identifier
4693967,jeecg_order_customer,name,Name
4693972,jeecg_order_customer,order_id,Identifier
4693968,jeecg_order_customer,sex,Category
4693971,jeecg_order_customer,telphone,Contact
4693975,jeecg_order_customer,update_by,Name
4693991,jeecg_order_ticket,create_by,Name
4693987,jeecg_order_ticket,id,Identifier
4693990,jeecg_order_ticket,order_id,Identifier
4693988,jeecg_order_ticket,ticket_code,Category
4693993,jeecg_order_ticket,update_by,Name
4694175,sys_dict_item,create_by,Name
4694172,sys_dict_item,description,Category
4694169,sys_dict_item,dict_id,Identifier
4694168,sys_dict_item,id,Identifier
4694170,sys_dict_item,item_text,Category
4694171,sys_dict_item,item_value,Category
4694177,sys_dict_item,update_by,Name
4694198,sys_permission,url,URL
4694242,sys_role,id,Identifier
4694244,sys_role,role_code,Identifier
4694276,sys_sms_template,create_by,Name
4694269,sys_sms_template,id,Identifier
4694271,sys_sms_template,template_code,Identifier
4694273,sys_sms_template,template_content,FullText
4694270,sys_sms_template,template_name,Name
4694274,sys_sms_template,template_test_json,Semistructured
4694272,sys_sms_template,template_type,Numeric
4694278,sys_sms_template,update_by,Name
4694279,sys_user,id,Identifier
4901238,fukui--mihama-kana--mihama,calendar_date,DateTime
4901253,fukui--mikuni-kana--mikuni,calendar_date,DateTime
4901268,fukui--miyama-kana--miyama,calendar_date,DateTime
4901283,fukui--mountain-taylora--taylayama----1981-11-04,calendar_date,DateTime
4901298,fukui--obama-kana--obama,calendar_date,DateTime
4901313,fukui--ohno-kana--ohno,calendar_date,DateTime
4901328,fukui--oihi-kana--oyi,calendar_date,DateTime
4901343,fukui--tsuruga-katakana--turgha,calendar_date,DateTime
4901358,fukuoka--airport-kita-cho-kana--kuokou-kitamachi,calendar_date,DateTime
4901373,fukuoka--asakura-kana--asakura,calendar_date,DateTime
4901388,fukuoka--dazaifu-kana--dasaif,calendar_date,DateTime
4901403,fukuoka--hakata-kana--hakata,calendar_date,DateTime
4901418,fukuoka--higashitani-kana--higashitani,calendar_date,DateTime
4901433,fukuoka--hikoshiyama-kana--hikosan,calendar_date,DateTime
4901448,fukuoka--iizuka-kana--ikka,calendar_date,DateTime
4901463,fukuoka--koji-sueda--soeda,calendar_date,DateTime
4901478,fukuoka--kuroki-kana--kuroigi,calendar_date,DateTime
4901493,fukuoka--kurume-kana--kurume,calendar_date,DateTime
4901508,fukuoka--maehara-kana--maebaru,calendar_date,DateTime
4901523,fukuoka--mt-kuzukuyama-kana--kusembuyama----2010-03-02,calendar_date,DateTime
4901538,fukuoka--mt-mt-tanabe--minowansan,calendar_date,DateTime
4901553,fukuoka--munakata-kana--munakata,calendar_date,DateTime
4901568,fukuoka--omuta-kana--ohuta,calendar_date,DateTime
4901583,fukuoka--sasaguri-kana--sasaburi----2009-11-20,calendar_date,DateTime
4901598,fukuoka--sayara-wakayama-kana--sawarawakiyama,calendar_date,DateTime
4901613,fukuoka--sone-kana--sone----2006-03-15,calendar_date,DateTime
4901628,fukuoka--takayuki-kana--kagomekoyoshi----2012-02-15,calendar_date,DateTime
4901643,fukuoka--yanagawa-kana--yanagawa,calendar_date,DateTime
4901658,fukuoka--yukuhashi-kana--yukuhashi,calendar_date,DateTime
4901673,fukushima--asakusa-dake-kana--asakusadake----1977-10-14,calendar_date,DateTime
4901688,fukushima--azumayama-kana--azumayama----2009-11-02,calendar_date,DateTime
4901703,fukushima--hakuba-masaruyama-kana--shiraumaishiyama----1981-10-26,calendar_date,DateTime
4901718,fukushima--hibara-kana--librera,calendar_date,DateTime
4901733,fukushima--higashi-shirakawa-kana--higashi-silakawa,calendar_date,DateTime
4901748,fukushima--hinoki-kana--hinoemata,calendar_date,DateTime
4901763,fukushima--hirakana--tyra,calendar_date,DateTime
4901778,fukushima--hirono-kana--hiroono,calendar_date,DateTime
4899586,jobs-in-data,company_location,Location
4899587,jobs-in-data,company_size,Category
4899582,jobs-in-data,employee_residence,Location
4899584,jobs-in-data,employment_type,Category
4899583,jobs-in-data,experience_level,Category
4899578,jobs-in-data,job_category,Category
4899577,jobs-in-data,job_title,Name
4899579,jobs-in-data,salary_currency,Category
4899585,jobs-in-data,work_setting,Category
4898896,epi-r,title,FullText
4898887,ma-lga-12345,saledate,DateTime
4898889,ma-lga-12345,type,Category
4898891,raw-sales,datesold,DateTime
4898894,raw-sales,propertyType,Category
4898881,articles,author,Name
4898882,articles,claps,Numeric
4898884,articles,link,URL
4898886,articles,text,FullText
4898885,articles,title,FullText
4898880,mfg10yearterminationdata,BUSINESS_UNIT,Category
4898879,mfg10yearterminationdata,STATUS,Category
4898865,mfg10yearterminationdata,birthdate_key,DateTime
4898870,mfg10yearterminationdata,city_name,Location
4898871,mfg10yearterminationdata,department_name,Name
4898875,mfg10yearterminationdata,gender_full,Category
4898874,mfg10yearterminationdata,gender_short,Category
4898872,mfg10yearterminationdata,job_title,Name
4898866,mfg10yearterminationdata,orighiredate_key,DateTime
4898864,mfg10yearterminationdata,recorddate_key,DateTime
4898867,mfg10yearterminationdata,terminationdate_key,DateTime
4898876,mfg10yearterminationdata,termreason_desc,Category
4898877,mfg10yearterminationdata,termtype_desc,Category
4898862,mfgemployees4,BusinessUnit,Category
4898854,mfgemployees4,City,Location
4898856,mfgemployees4,DepartmentName,Category
4898858,mfgemployees4,Division,Category
4898853,mfgemployees4,Gender,Boolean
4898852,mfgemployees4,GivenName,Name
4898855,mfgemployees4,JobTitle,Name
4898857,mfgemployees4,StoreLocation,Location
4898851,mfgemployees4,Surname,Name
4898821,bakery-price,Name,Name
4898822,bakery-price,price,Numeric
4898823,bakery-sales,datetime,DateTime
4898824,bakery-sales,day of week,Category
4898826,bakery-sales,place,Location
4898806,student-depression-dataset,City,Location
4898815,student-depression-dataset,Degree,Category
4898814,student-depression-dataset,Dietary Habits,Category
4898819,student-depression-dataset,Family History of Mental Illness,Boolean
4898804,student-depression-dataset,Gender,Category
4898816,student-depression-dataset,Have you ever had suicidal thoughts ?,Boolean
4898807,student-depression-dataset,Profession,Category
4898813,student-depression-dataset,Sleep Duration,Category
4898791,2017-07-bme280sof,timestamp,DateTime
4898800,2017-07-sds011sof,timestamp,DateTime
4898776,london-merged,timestamp,DateTime
4898773,price-paid-records,County,Location
4898767,price-paid-records,Date of Transfer,DateTime
4898772,price-paid-records,District,Location
4898770,price-paid-records,Duration,Category
4898769,price-paid-records,Old/New,Boolean
4898774,price-paid-records,PPDCategory Type,Category
4898768,price-paid-records,Property Type,Category
4898775,price-paid-records,Record Status - monthly file only,Category
4898771,price-paid-records,Town/City,Location
4898765,price-paid-records,Transaction unique identifier,Identifier
4897802,aartiind--eq--nse--nse--minute,timestamp,DateTime
4897808,abcapital--eq--nse--nse--minute,timestamp,DateTime
4897814,abfrl--eq--nse--nse--minute,timestamp,DateTime
4897820,adanient--eq--nse--nse--minute,timestamp,DateTime
4897826,adanigas--eq--nse--nse--minute,timestamp,DateTime
4897832,adaniports--eq--nse--nse--minute,timestamp,DateTime
4897838,ajantpharm--eq--nse--nse--minute,timestamp,DateTime
4897844,amarajabat--eq--nse--nse--minute,timestamp,DateTime
4897850,aplltd--eq--nse--nse--minute,timestamp,DateTime
4897856,apollohosp--eq--nse--nse--minute,timestamp,DateTime
4897862,apollotyre--eq--nse--nse--minute,timestamp,DateTime
4897868,ashokley--eq--nse--nse--minute,timestamp,DateTime
4897874,asianpaint--eq--nse--nse--minute,timestamp,DateTime
4897880,aubank--eq--nse--nse--minute,timestamp,DateTime
4897886,axisbank--eq--nse--nse--minute,timestamp,DateTime
4897892,bajaj-auto--eq--nse--nse--minute,timestamp,DateTime
4897898,bajajfinsv--eq--nse--nse--minute,timestamp,DateTime
4897904,bajfinance--eq--nse--nse--minute,timestamp,DateTime
4897910,balkrisind--eq--nse--nse--minute,timestamp,DateTime
4897916,bankindia--eq--nse--nse--minute,timestamp,DateTime
4897922,bataindia--eq--nse--nse--minute,timestamp,DateTime
4897928,bbtc--eq--nse--nse--minute,timestamp,DateTime
4897934,bel--eq--nse--nse--minute,timestamp,DateTime
4897940,bharatforg--eq--nse--nse--minute,timestamp,DateTime
4897946,bhartiartl--eq--nse--nse--minute,timestamp,DateTime
4897952,bhel--eq--nse--nse--minute,timestamp,DateTime
4897958,bpcl--eq--nse--nse--minute,timestamp,DateTime
4897964,britannia--eq--nse--nse--minute,timestamp,DateTime
4897970,canbk--eq--nse--nse--minute,timestamp,DateTime
4897976,castrolind--eq--nse--nse--minute,timestamp,DateTime
4897982,cesc--eq--nse--nse--minute,timestamp,DateTime
4897988,cholafin--eq--nse--nse--minute,timestamp,DateTime
4897994,cipla--eq--nse--nse--minute,timestamp,DateTime
4898000,coalindia--eq--nse--nse--minute,timestamp,DateTime
4898006,coforge--eq--nse--nse--minute,timestamp,DateTime
4898012,coromandel--eq--nse--nse--minute,timestamp,DateTime
4898018,crompton--eq--nse--nse--minute,timestamp,DateTime
4898024,cub--eq--nse--nse--minute,timestamp,DateTime
4898030,cumminsind--eq--nse--nse--minute,timestamp,DateTime
4898036,dalbharat--eq--nse--nse--minute,timestamp,DateTime
4898042,dhani--eq--nse--nse--minute,timestamp,DateTime
